model_seed,method,stage,angle,angle_type,accuracy,nll
2,r0_mlp,3,60.0,train,0.56875,1.2175476551055908
2,r0_mlp,3,75.0,heldout,0.4109375,1.685348629951477
2,r0_mlp,4,-75.0,heldout,0.278125,2.2973013401031492
2,r0_mlp,4,-60.0,train,0.303125,2.107376480102539
2,r0_mlp,4,-45.0,heldout,0.44375,1.680660367012024
2,r0_mlp,4,-30.0,train,0.628125,1.1555877923965454
2,r0_mlp,4,-15.0,heldout,0.809375,0.6136642634868622
2,r0_mlp,4,0.0,train,0.8875,0.4170781373977661
2,r0_mlp,4,15.0,heldout,0.8640625,0.4825066328048706
2,r0_mlp,4,30.0,train,0.809375,0.6650294184684753
2,r0_mlp,4,45.0,heldout,0.665625,0.9606191992759705
2,r0_mlp,4,60.0,train,0.5734375,1.208410906791687
2,r0_mlp,4,75.0,heldout,0.421875,1.6792367935180663
2,r1_linear,0,-75.0,heldout,0.253125,2.3558953285217283
2,r1_linear,0,-60.0,train,0.2875,2.150940465927124
2,r1_linear,0,-45.0,heldout,0.4171875,1.7149439334869385
2,r1_linear,0,-30.0,train,0.6140625,1.1826448440551758
2,r1_linear,0,-15.0,heldout,0.8125,0.6334581851959229
2,r1_linear,0,0.0,train,0.88125,0.42914327383041384
2,r1_linear,0,15.0,heldout,0.859375,0.4920371174812317
2,r1_linear,0,30.0,train,0.803125,0.6733853340148925
2,r1_linear,0,45.0,heldout,0.665625,0.9678385257720947
2,r1_linear,0,60.0,train,0.578125,1.2165562868118287
2,r1_linear,0,75.0,heldout,0.4171875,1.6864195346832276
2,r1_linear,1,-75.0,heldout,0.2546875,2.3523934364318846
2,r1_linear,1,-60.0,train,0.2859375,2.1478245735168455
2,r1_linear,1,-45.0,heldout,0.4171875,1.7128008604049683
2,r1_linear,1,-30.0,train,0.61875,1.1812430143356323
2,r1_linear,1,-15.0,heldout,0.8109375,0.6328113079071045
2,r1_linear,1,0.0,train,0.88125,0.42886329889297486
2,r1_linear,1,15.0,heldout,0.859375,0.49189428687095643
2,r1_linear,1,30.0,train,0.803125,0.6733107566833496
2,r1_linear,1,45.0,heldout,0.665625,0.9678727984428406
2,r1_linear,1,60.0,train,0.5796875,1.2162054061889649
2,r1_linear,1,75.0,heldout,0.41875,1.6856536626815797
2,r1_linear,2,-75.0,heldout,0.253125,2.3514060497283937
2,r1_linear,2,-60.0,train,0.2859375,2.14654541015625
2,r1_linear,2,-45.0,heldout,0.4171875,1.7116322994232178
2,r1_linear,2,-30.0,train,0.61875,1.1800161361694337
2,r1_linear,2,-15.0,heldout,0.8109375,0.6319368600845336
2,r1_linear,2,0.0,train,0.8828125,0.428277850151062
2,r1_linear,2,15.0,heldout,0.859375,0.49155741930007935
2,r1_linear,2,30.0,train,0.803125,0.6733994841575622
2,r1_linear,2,45.0,heldout,0.665625,0.968535578250885
2,r1_linear,2,60.0,train,0.578125,1.2170936822891236
2,r1_linear,2,75.0,heldout,0.4171875,1.6864875078201294
2,r1_linear,3,-75.0,heldout,0.253125,2.34962944984436
2,r1_linear,3,-60.0,train,0.2859375,2.145384168624878
2,r1_linear,3,-45.0,heldout,0.4140625,1.7109901428222656
2,r1_linear,3,-30.0,train,0.6171875,1.1797358512878418
2,r1_linear,3,-15.0,heldout,0.8109375,0.6318672180175782
2,r1_linear,3,0.0,train,0.8828125,0.428379088640213
2,r1_linear,3,15.0,heldout,0.859375,0.491593074798584
2,r1_linear,3,30.0,train,0.803125,0.6731171488761902
2,r1_linear,3,45.0,heldout,0.665625,0.9678044795989991
2,r1_linear,3,60.0,train,0.58125,1.2158904552459717
2,r1_linear,3,75.0,heldout,0.41875,1.6852577209472657
2,r1_linear,4,-75.0,heldout,0.253125,2.348125123977661
2,r1_linear,4,-60.0,train,0.2859375,2.144577074050903
2,r1_linear,4,-45.0,heldout,0.4140625,1.7105655431747437
2,r1_linear,4,-30.0,train,0.6171875,1.1796240329742431
2,r1_linear,4,-15.0,heldout,0.8109375,0.6318509340286255
2,r1_linear,4,0.0,train,0.8828125,0.4284865915775299
2,r1_linear,4,15.0,heldout,0.859375,0.49158604741096495
2,r1_linear,4,30.0,train,0.803125,0.6727497339248657
2,r1_linear,4,45.0,heldout,0.6671875,0.9669374108314515
2,r1_linear,4,60.0,train,0.58125,1.214642834663391
2,r1_linear,4,75.0,heldout,0.421875,1.6840926647186278
2,r2_prototype_energy,0,-75.0,heldout,0.3171875,2.212384271621704
2,r2_prototype_energy,0,-60.0,train,0.334375,2.0257408142089846
2,r2_prototype_energy,0,-45.0,heldout,0.40625,1.683643388748169
2,r2_prototype_energy,0,-30.0,train,0.5796875,1.1951738357543946
2,r2_prototype_energy,0,-15.0,heldout,0.775,0.7204921245574951
2,r2_prototype_energy,0,0.0,train,0.85,0.532514750957489
2,r2_prototype_energy,0,15.0,heldout,0.8375,0.5795428395271301
2,r2_prototype_energy,0,30.0,train,0.7953125,0.7342962384223938
2,r2_prototype_energy,0,45.0,heldout,0.6671875,0.979897654056549
2,r2_prototype_energy,0,60.0,train,0.56875,1.198120355606079
2,r2_prototype_energy,0,75.0,heldout,0.43125,1.6474366188049316
2,r2_prototype_energy,1,-75.0,heldout,0.3171875,2.210197162628174
2,r2_prototype_energy,1,-60.0,train,0.3375,2.022618627548218
2,r2_prototype_energy,1,-45.0,heldout,0.40625,1.6805097341537476
2,r2_prototype_energy,1,-30.0,train,0.58125,1.191622018814087
2,r2_prototype_energy,1,-15.0,heldout,0.778125,0.7183183789253235
2,r2_prototype_energy,1,0.0,train,0.85,0.5313132643699646
2,r2_prototype_energy,1,15.0,heldout,0.8375,0.5782302618026733
2,r2_prototype_energy,1,30.0,train,0.7953125,0.7335213422775269
2,r2_prototype_energy,1,45.0,heldout,0.6640625,0.9808167457580567
2,r2_prototype_energy,1,60.0,train,0.5671875,1.1993667840957642
2,r2_prototype_energy,1,75.0,heldout,0.428125,1.6489275455474854
2,r2_prototype_energy,2,-75.0,heldout,0.3171875,2.2098333835601807
2,r2_prototype_energy,2,-60.0,train,0.3390625,2.021060037612915
2,r2_prototype_energy,2,-45.0,heldout,0.4140625,1.6782702445983886
2,r2_prototype_energy,2,-30.0,train,0.5828125,1.18791606426239
2,r2_prototype_energy,2,-15.0,heldout,0.778125,0.714713740348816
2,r2_prototype_energy,2,0.0,train,0.85,0.5282633483409882
2,r2_prototype_energy,2,15.0,heldout,0.8375,0.5753794848918915
2,r2_prototype_energy,2,30.0,train,0.79375,0.731753695011139
2,r2_prototype_energy,2,45.0,heldout,0.6625,0.981459105014801
2,r2_prototype_energy,2,60.0,train,0.56875,1.201190447807312
2,r2_prototype_energy,2,75.0,heldout,0.4234375,1.651351022720337
2,r2_prototype_energy,3,-75.0,heldout,0.3171875,2.210227394104004
2,r2_prototype_energy,3,-60.0,train,0.340625,2.0213741302490233
2,r2_prototype_energy,3,-45.0,heldout,0.415625,1.6779516696929933
2,r2_prototype_energy,3,-30.0,train,0.584375,1.1873739957809448
2,r2_prototype_energy,3,-15.0,heldout,0.778125,0.7135180354118347
2,r2_prototype_energy,3,0.0,train,0.85,0.5269896686077118
2,r2_prototype_energy,3,15.0,heldout,0.8390625,0.5741972386837005
2,r2_prototype_energy,3,30.0,train,0.79375,0.7308161139488221
2,r2_prototype_energy,3,45.0,heldout,0.659375,0.9808370709419251
2,r2_prototype_energy,3,60.0,train,0.56875,1.2007113456726075
2,r2_prototype_energy,3,75.0,heldout,0.4234375,1.6509816646575928
2,r2_prototype_energy,4,-75.0,heldout,0.3171875,2.2107858657836914
2,r2_prototype_energy,4,-60.0,train,0.3375,2.0217923164367675
2,r2_prototype_energy,4,-45.0,heldout,0.415625,1.677531909942627
2,r2_prototype_energy,4,-30.0,train,0.584375,1.186435294151306
2,r2_prototype_energy,4,-15.0,heldout,0.778125,0.7119083404541016
2,r2_prototype_energy,4,0.0,train,0.8515625,0.5253245890140533
2,r2_prototype_energy,4,15.0,heldout,0.8390625,0.5726245760917663
2,r2_prototype_energy,4,30.0,train,0.79375,0.7295766830444336
2,r2_prototype_energy,4,45.0,heldout,0.6609375,0.9801637053489685
2,r2_prototype_energy,4,60.0,train,0.5671875,1.2001447916030883
2,r2_prototype_energy,4,75.0,heldout,0.425,1.6505892515182494
2,r3_hybrid_energy,0,-75.0,heldout,0.3046875,2.2106863498687743
2,r3_hybrid_energy,0,-60.0,train,0.309375,2.0581260681152345
2,r3_hybrid_energy,0,-45.0,heldout,0.4109375,1.6685566902160645
2,r3_hybrid_energy,0,-30.0,train,0.59375,1.1958423614501954
2,r3_hybrid_energy,0,-15.0,heldout,0.7796875,0.7208257913589478
2,r3_hybrid_energy,0,0.0,train,0.85625,0.5379868507385254
2,r3_hybrid_energy,0,15.0,heldout,0.8390625,0.5938981413841248
2,r3_hybrid_energy,0,30.0,train,0.784375,0.7501120448112488
2,r3_hybrid_energy,0,45.0,heldout,0.659375,1.0195939779281615
2,r3_hybrid_energy,0,60.0,train,0.559375,1.2676995992660522
2,r3_hybrid_energy,0,75.0,heldout,0.4171875,1.7211201667785645
2,r3_hybrid_energy,1,-75.0,heldout,0.3046875,2.2089909076690675
2,r3_hybrid_energy,1,-60.0,train,0.309375,2.0556919097900392
2,r3_hybrid_energy,1,-45.0,heldout,0.4125,1.666050958633423
2,r3_hybrid_energy,1,-30.0,train,0.596875,1.1924938201904296
2,r3_hybrid_energy,1,-15.0,heldout,0.7796875,0.7186230659484864
2,r3_hybrid_energy,1,0.0,train,0.85625,0.5366699159145355
2,r3_hybrid_energy,1,15.0,heldout,0.840625,0.5925150036811828
2,r3_hybrid_energy,1,30.0,train,0.784375,0.7486846446990967
2,r3_hybrid_energy,1,45.0,heldout,0.659375,1.0197754383087159
2,r3_hybrid_energy,1,60.0,train,0.559375,1.2681973457336426
2,r3_hybrid_energy,1,75.0,heldout,0.4140625,1.722863507270813
2,r3_hybrid_energy,2,-75.0,heldout,0.3078125,2.208806800842285
2,r3_hybrid_energy,2,-60.0,train,0.309375,2.054567337036133
2,r3_hybrid_energy,2,-45.0,heldout,0.4125,1.6645619869232178
2,r3_hybrid_energy,2,-30.0,train,0.6,1.1890936136245727
2,r3_hybrid_energy,2,-15.0,heldout,0.78125,0.7150746703147888
2,r3_hybrid_energy,2,0.0,train,0.85625,0.5335678517818451
2,r3_hybrid_energy,2,15.0,heldout,0.8421875,0.5896521925926208
2,r3_hybrid_energy,2,30.0,train,0.7859375,0.746333920955658
2,r3_hybrid_energy,2,45.0,heldout,0.6609375,1.0195319890975951
2,r3_hybrid_energy,2,60.0,train,0.5578125,1.2688547611236571
2,r3_hybrid_energy,2,75.0,heldout,0.4109375,1.7247381687164307
2,r3_hybrid_energy,3,-75.0,heldout,0.30625,2.2095964431762694
2,r3_hybrid_energy,3,-60.0,train,0.3109375,2.0548074722290037
2,r3_hybrid_energy,3,-45.0,heldout,0.4125,1.6641265630722046
2,r3_hybrid_energy,3,-30.0,train,0.5984375,1.1877384424209594
2,r3_hybrid_energy,3,-15.0,heldout,0.78125,0.7131122708320617
2,r3_hybrid_energy,3,0.0,train,0.85625,0.5317306637763977
2,r3_hybrid_energy,3,15.0,heldout,0.8421875,0.5877191364765167
2,r3_hybrid_energy,3,30.0,train,0.7859375,0.7446553111076355
2,r3_hybrid_energy,3,45.0,heldout,0.659375,1.018009567260742
2,r3_hybrid_energy,3,60.0,train,0.55625,1.2676260471343994
2,r3_hybrid_energy,3,75.0,heldout,0.4125,1.7241565942764283
2,r3_hybrid_energy,4,-75.0,heldout,0.30625,2.2108113765716553
2,r3_hybrid_energy,4,-60.0,train,0.309375,2.0551775455474854
2,r3_hybrid_energy,4,-45.0,heldout,0.4125,1.6635680198669434
2,r3_hybrid_energy,4,-30.0,train,0.6,1.185557246208191
2,r3_hybrid_energy,4,-15.0,heldout,0.7828125,0.7104146361351014
2,r3_hybrid_energy,4,0.0,train,0.859375,0.5291907072067261
2,r3_hybrid_energy,4,15.0,heldout,0.84375,0.5850526511669158
2,r3_hybrid_energy,4,30.0,train,0.7859375,0.7422942042350769
2,r3_hybrid_energy,4,45.0,heldout,0.6625,1.0163100600242614
2,r3_hybrid_energy,4,60.0,train,0.55625,1.2665151119232179
2,r3_hybrid_energy,4,75.0,heldout,0.4125,1.7241377115249634
2,r4_smooth_residual,0,-75.0,heldout,0.2375,2.3875325679779054
2,r4_smooth_residual,0,-60.0,train,0.2609375,2.1762935638427736
2,r4_smooth_residual,0,-45.0,heldout,0.403125,1.736742329597473
2,r4_smooth_residual,0,-30.0,train,0.6171875,1.1931955575942994
2,r4_smooth_residual,0,-15.0,heldout,0.8171875,0.6424509763717652
2,r4_smooth_residual,0,0.0,train,0.8859375,0.4367991030216217
2,r4_smooth_residual,0,15.0,heldout,0.871875,0.5001009821891784
2,r4_smooth_residual,0,30.0,train,0.803125,0.6910610437393189
2,r4_smooth_residual,0,45.0,heldout,0.6625,0.9957811832427979
2,r4_smooth_residual,0,60.0,train,0.5484375,1.2685446739196777
2,r4_smooth_residual,0,75.0,heldout,0.390625,1.7430989742279053
2,r4_smooth_residual,1,-75.0,heldout,0.2375,2.3825419902801515
2,r4_smooth_residual,1,-60.0,train,0.2671875,2.171846342086792
2,r4_smooth_residual,1,-45.0,heldout,0.403125,1.7331815719604493
2,r4_smooth_residual,1,-30.0,train,0.6171875,1.1902023077011108
2,r4_smooth_residual,1,-15.0,heldout,0.8171875,0.6406206727027893
2,r4_smooth_residual,1,0.0,train,0.8875,0.4358470022678375
2,r4_smooth_residual,1,15.0,heldout,0.871875,0.49932485818862915
2,r4_smooth_residual,1,30.0,train,0.8046875,0.6900227427482605
2,r4_smooth_residual,1,45.0,heldout,0.6609375,0.9944732189178467
2,r4_smooth_residual,1,60.0,train,0.5515625,1.266282057762146
2,r4_smooth_residual,1,75.0,heldout,0.3921875,1.7410399913787842
2,r4_smooth_residual,2,-75.0,heldout,0.2390625,2.3805353164672853
2,r4_smooth_residual,2,-60.0,train,0.26875,2.1696189403533936
2,r4_smooth_residual,2,-45.0,heldout,0.4046875,1.7308545589447022
2,r4_smooth_residual,2,-30.0,train,0.6171875,1.1876579761505126
2,r4_smooth_residual,2,-15.0,heldout,0.8171875,0.6386356949806213
2,r4_smooth_residual,2,0.0,train,0.8875,0.43456767201423646
2,r4_smooth_residual,2,15.0,heldout,0.871875,0.4984236180782318
2,r4_smooth_residual,2,30.0,train,0.8046875,0.6893667101860046
2,r4_smooth_residual,2,45.0,heldout,0.6625,0.9942326664924621
2,r4_smooth_residual,2,60.0,train,0.55,1.2657734870910644
2,r4_smooth_residual,2,75.0,heldout,0.390625,1.7407954931259155
2,r4_smooth_residual,3,-75.0,heldout,0.2421875,2.376675844192505
2,r4_smooth_residual,3,-60.0,train,0.271875,2.1668868541717528
2,r4_smooth_residual,3,-45.0,heldout,0.40625,1.7289403200149536
2,r4_smooth_residual,3,-30.0,train,0.61875,1.1862915754318237
2,r4_smooth_residual,3,-15.0,heldout,0.8171875,0.6376614928245544
2,r4_smooth_residual,3,0.0,train,0.8859375,0.4339929401874542
2,r4_smooth_residual,3,15.0,heldout,0.8734375,0.497644317150116
2,r4_smooth_residual,3,30.0,train,0.8046875,0.6877261996269226
2,r4_smooth_residual,3,45.0,heldout,0.6640625,0.9916329503059387
2,r4_smooth_residual,3,60.0,train,0.55,1.261832022666931
2,r4_smooth_residual,3,75.0,heldout,0.3921875,1.7370336532592774
2,r4_smooth_residual,4,-75.0,heldout,0.2453125,2.373038721084595
2,r4_smooth_residual,4,-60.0,train,0.271875,2.1645240783691406
2,r4_smooth_residual,4,-45.0,heldout,0.4078125,1.72736394405365
2,r4_smooth_residual,4,-30.0,train,0.61875,1.1852889776229858
2,r4_smooth_residual,4,-15.0,heldout,0.81875,0.6369315981864929
2,r4_smooth_residual,4,0.0,train,0.8859375,0.43356017470359803
2,r4_smooth_residual,4,15.0,heldout,0.86875,0.4969168245792389
2,r4_smooth_residual,4,30.0,train,0.8046875,0.6860470056533814
2,r4_smooth_residual,4,45.0,heldout,0.665625,0.9889113783836365
2,r4_smooth_residual,4,60.0,train,0.5578125,1.2577911376953126
2,r4_smooth_residual,4,75.0,heldout,0.3953125,1.7331514835357666
2,r5_smooth_residual_continuity,0,-75.0,heldout,0.2328125,2.380847930908203
2,r5_smooth_residual_continuity,0,-60.0,train,0.28125,2.159737300872803
2,r5_smooth_residual_continuity,0,-45.0,heldout,0.4171875,1.71664400100708
2,r5_smooth_residual_continuity,0,-30.0,train,0.61875,1.1758981943130493
2,r5_smooth_residual_continuity,0,-15.0,heldout,0.8109375,0.6333902597427368
2,r5_smooth_residual_continuity,0,0.0,train,0.8859375,0.4335298895835876
2,r5_smooth_residual_continuity,0,15.0,heldout,0.8578125,0.49875308871269225
2,r5_smooth_residual_continuity,0,30.0,train,0.80625,0.6845614314079285
2,r5_smooth_residual_continuity,0,45.0,heldout,0.6671875,0.9808621168136596
2,r5_smooth_residual_continuity,0,60.0,train,0.571875,1.2327272176742554
2,r5_smooth_residual_continuity,0,75.0,heldout,0.4078125,1.7062779664993286
2,r5_smooth_residual_continuity,1,-75.0,heldout,0.234375,2.376590204238892
2,r5_smooth_residual_continuity,1,-60.0,train,0.284375,2.1558887004852294
2,r5_smooth_residual_continuity,1,-45.0,heldout,0.4171875,1.7141299486160277
2,r5_smooth_residual_continuity,1,-30.0,train,0.61875,1.1741645574569701
2,r5_smooth_residual_continuity,1,-15.0,heldout,0.8109375,0.6325394630432128
2,r5_smooth_residual_continuity,1,0.0,train,0.8859375,0.43316274881362915
2,r5_smooth_residual_continuity,1,15.0,heldout,0.8578125,0.4985762298107147
2,r5_smooth_residual_continuity,1,30.0,train,0.80625,0.684409785270691
2,r5_smooth_residual_continuity,1,45.0,heldout,0.6671875,0.9808333396911622
2,r5_smooth_residual_continuity,1,60.0,train,0.571875,1.23210711479187
2,r5_smooth_residual_continuity,1,75.0,heldout,0.4078125,1.7050039529800416
2,r5_smooth_residual_continuity,2,-75.0,heldout,0.2359375,2.3752395153045653
2,r5_smooth_residual_continuity,2,-60.0,train,0.2828125,2.1542405128479003
2,r5_smooth_residual_continuity,2,-45.0,heldout,0.4171875,1.7127545356750489
2,r5_smooth_residual_continuity,2,-30.0,train,0.61875,1.172750997543335
2,r5_smooth_residual_continuity,2,-15.0,heldout,0.809375,0.6315795600414276
2,r5_smooth_residual_continuity,2,0.0,train,0.8859375,0.43250647783279417
2,r5_smooth_residual_continuity,2,15.0,heldout,0.8578125,0.4982078433036804
2,r5_smooth_residual_continuity,2,30.0,train,0.80625,0.6845445156097412
2,r5_smooth_residual_continuity,2,45.0,heldout,0.6671875,0.9816968679428101
2,r5_smooth_residual_continuity,2,60.0,train,0.571875,1.2332374334335328
2,r5_smooth_residual_continuity,2,75.0,heldout,0.409375,1.7059072971343994
2,r5_smooth_residual_continuity,3,-75.0,heldout,0.2375,2.37231559753418
2,r5_smooth_residual_continuity,3,-60.0,train,0.28125,2.1522830009460447
2,r5_smooth_residual_continuity,3,-45.0,heldout,0.4171875,1.7118207931518554
2,r5_smooth_residual_continuity,3,-30.0,train,0.61875,1.1726067543029786
2,r5_smooth_residual_continuity,3,-15.0,heldout,0.809375,0.631666386127472
2,r5_smooth_residual_continuity,3,0.0,train,0.8859375,0.43274049162864686
2,r5_smooth_residual_continuity,3,15.0,heldout,0.859375,0.49831307530403135
2,r5_smooth_residual_continuity,3,30.0,train,0.80625,0.6840152263641357
2,r5_smooth_residual_continuity,3,45.0,heldout,0.66875,0.9803741931915283
2,r5_smooth_residual_continuity,3,60.0,train,0.571875,1.230935764312744
2,r5_smooth_residual_continuity,3,75.0,heldout,0.409375,1.7032802820205688
2,r5_smooth_residual_continuity,4,-75.0,heldout,0.2390625,2.3698416709899903
2,r5_smooth_residual_continuity,4,-60.0,train,0.28125,2.150777578353882
2,r5_smooth_residual_continuity,4,-45.0,heldout,0.41875,1.7111677646636962
2,r5_smooth_residual_continuity,4,-30.0,train,0.6203125,1.172674822807312
2,r5_smooth_residual_continuity,4,-15.0,heldout,0.8109375,0.6318289518356324
2,r5_smooth_residual_continuity,4,0.0,train,0.884375,0.43297874331474306
2,r5_smooth_residual_continuity,4,15.0,heldout,0.859375,0.4983772814273834
2,r5_smooth_residual_continuity,4,30.0,train,0.80625,0.6834298849105835
2,r5_smooth_residual_continuity,4,45.0,heldout,0.665625,0.9789732217788696
2,r5_smooth_residual_continuity,4,60.0,train,0.571875,1.2286778211593627
2,r5_smooth_residual_continuity,4,75.0,heldout,0.4078125,1.7007742643356323
